fungicide,experiment,isolate,rep,dose,length_a,length_b,length.mm,control.mean,rel.growth
azoxystrobin,2,9,2,0.1,31.2,32.29,27.744999999999997,27.793333333333333,99.82609738546412
azoxystrobin,2,9,3,0.1,32.31,33.95,29.130000000000003,27.793333333333333,104.80930678819863
azoxystrobin,2,9,1,0.5,23.98,25.8,20.89,27.793333333333333,75.16190933077476
azoxystrobin,2,9,2,0.5,26.6,25.29,21.945,27.793333333333333,78.95778364116094
azoxystrobin,2,9,3,0.5,26.33,25.02,21.674999999999997,27.793333333333333,77.98632765651234
azoxystrobin,2,9,1,0.1,18.07,19.05,14.560000000000002,27.793333333333333,52.38666346845767
azoxystrobin,2,9,2,0.1,21.77,18.49,16.13,27.793333333333333,58.035500119932834
azoxystrobin,2,9,3,0.1,23.49,23.71,19.6,27.793333333333333,70.52050851523147
azoxystrobin,2,9,1,1,20.99,22.19,17.59,27.793333333333333,63.288558407291916
azoxystrobin,2,9,2,1,22.33,21.56,17.945,27.793333333333333,64.56584312784841
azoxystrobin,2,9,3,1,22.74,23.76,19.25,27.793333333333333,69.26121372031663
azoxystrobin,2,9,1,10,0,0,0,27.793333333333333,0
azoxystrobin,2,9,2,10,0,0,0,27.793333333333333,0
azoxystrobin,2,9,3,10,0,0,0,27.793333333333333,0
azoxystrobin,2,10,1,0,29.27,30.54,25.905,27.096666666666668,95.6021650879567
azoxystrobin,2,10,2,0,29.29,28.82,25.055,27.096666666666668,92.46524787796777
azoxystrobin,2,10,3,0,34.16,34.5,30.33,27.096666666666668,111.93258703407551
azoxystrobin,2,10,1,0.1,30.23,30.28,26.255000000000003,27.096666666666668,96.89383688030509
azoxystrobin,2,10,2,0.1,30.97,32.05,27.509999999999998,27.096666666666668,101.52540287858285
azoxystrobin,2,10,3,0.1,32.86,32.86,28.86,27.096666666666668,106.50756550621232
azoxystrobin,2,10,1,0.5,24.01,24.36,20.185000000000002,27.096666666666668,74.49255751014886
azoxystrobin,2,10,2,0.5,24.37,25.07,20.72,27.096666666666668,76.46697010702422
azoxystrobin,2,10,3,0.5,26.35,28.16,23.255000000000003,27.096666666666668,85.82236437446181
azoxystrobin,2,10,1,0.1,19.57,19.39,15.48,27.096666666666668,57.12879813015132
azoxystrobin,2,10,2,0.1,19.87,21.07,16.47,27.096666666666668,60.78238405707958
azoxystrobin,2,10,3,0.1,21.86,22.4,18.13,27.096666666666668,66.90859884364619
azoxystrobin,2,10,1,1,21.35,21,17.175,27.096666666666668,63.38418009595276
azoxystrobin,2,10,2,1,22.4,22.38,18.39,27.096666666666668,67.86812646081928
azoxystrobin,2,10,3,1,22.84,22.33,18.585,27.096666666666668,68.58777217369911
azoxystrobin,2,10,1,10,0,0,0,27.096666666666668,0
azoxystrobin,2,10,2,10,0,0,0,27.096666666666668,0
azoxystrobin,2,10,3,10,0,0,0,27.096666666666668,0
azoxystrobin,2,11,1,0,42.51,40.67,37.59,36.06666666666667,104.22365988909428
azoxystrobin,2,11,2,0,39.61,43.09,37.35,36.06666666666667,103.55822550831792
azoxystrobin,2,11,3,0,38.23,36.29,33.26,36.06666666666667,92.21811460258779
azoxystrobin,2,11,1,0.1,38.44,40.13,35.285,36.06666666666667,97.83271719038815
azoxystrobin,2,11,2,0.1,37.48,38.31,33.894999999999996,36.06666666666667,93.97874306839185
azoxystrobin,2,11,3,0.1,37.67,38.71,34.19,36.06666666666667,94.7966728280961
azoxystrobin,2,11,1,0.5,31.14,34.11,28.625,36.06666666666667,79.36691312384472
azoxystrobin,2,11,2,0.5,30.8,33.77,28.285000000000004,36.06666666666667,78.42421441774492
azoxystrobin,2,11,3,0.5,32.67,33.68,29.174999999999997,36.06666666666667,80.89186691312383
azoxystrobin,2,11,1,0.1,29.21,28.9,25.055,36.06666666666667,69.46857670979666
azoxystrobin,2,11,2,0.1,25.15,27.06,22.104999999999997,36.06666666666667,61.289279112754144
azoxystrobin,2,11,3,0.1,28.61,29.2,24.905,36.06666666666667,69.05268022181146
azoxystrobin,2,11,1,1,25.51,25.55,21.53,36.06666666666667,59.69500924214417
azoxystrobin,2,11,2,1,26.76,26.77,22.765,36.06666666666667,63.11922365988909
azoxystrobin,2,11,3,1,27.66,30.45,25.055,36.06666666666667,69.46857670979666
azoxystrobin,2,11,1,10,0,0,0,36.06666666666667,0
azoxystrobin,2,11,2,10,0,0,0,36.06666666666667,0
azoxystrobin,2,11,3,10,0,0,0,36.06666666666667,0
azoxystrobin,2,12,1,0,42.85,42.95,38.900000000000006,36.696666666666665,106.00417839949134
azoxystrobin,2,12,2,0,42.19,38.93,36.56,36.696666666666665,99.62757743664275
azoxystrobin,2,12,3,0,39.58,37.68,34.629999999999995,36.696666666666665,94.36824416386592
azoxystrobin,2,12,1,0.1,42.58,41.7,38.14,36.696666666666665,103.9331456081388
azoxystrobin,2,12,2,0.1,35.68,35.63,31.655,36.696666666666665,86.26124080297939
azoxystrobin,2,12,3,0.1,39.06,37.56,34.31,36.696666666666665,93.49623035698066
azoxystrobin,2,12,1,0.5,37.15,35.73,32.44,36.696666666666665,88.40039967299482
azoxystrobin,2,12,2,0.5,33.23,33.19,29.209999999999994,36.696666666666665,79.59851030974656
azoxystrobin,2,12,3,0.5,33.68,33.64,29.659999999999997,36.696666666666665,80.82477972567898
azoxystrobin,2,12,1,0.1,27.91,28.66,24.285,36.696666666666665,66.17767281315288
azoxystrobin,2,12,2,0.1,27.41,27.42,23.415,36.696666666666665,63.806885275683534
azoxystrobin,2,12,3,0.1,27.15,31.45,25.299999999999997,36.696666666666665,68.9435916068671
azoxystrobin,2,12,1,1,33.82,33.81,29.814999999999998,36.696666666666665,81.24716141338905
azoxystrobin,2,12,2,1,27.42,29.25,24.335,36.696666666666665,66.3139249704787
azoxystrobin,2,12,3,1,29.17,27.86,24.515,36.696666666666665,66.80443273685167
azoxystrobin,2,12,1,10,0,0,0,36.696666666666665,0
azoxystrobin,2,12,2,10,0,0,0,36.696666666666665,0
azoxystrobin,2,12,3,10,0,0,0,36.696666666666665,0
azoxystrobin,2,13,1,0,36.25,37.02,32.635000000000005,31.525000000000002,103.52101506740684
azoxystrobin,2,13,2,0,32.06,33.28,28.67,31.525000000000002,90.94369547977796
azoxystrobin,2,13,3,0,36.55,37.99,33.269999999999996,31.525000000000002,105.5352894528152
azoxystrobin,2,13,1,0.1,37.19,39.46,34.325,31.525000000000002,108.88183980967486
azoxystrobin,2,13,2,0.1,34.84,30.63,28.735,31.525000000000002,91.14988104678825
azoxystrobin,2,13,3,0.1,36.31,38.15,33.230000000000004,31.525000000000002,105.40840602696274
azoxystrobin,2,13,1,0.5,41.96,42.77,38.365,31.525000000000002,121.69706582077715
azoxystrobin,2,13,2,0.5,42.58,42.6,38.59,31.525000000000002,122.41078509119747
azoxystrobin,2,13,3,0.5,42.86,43.05,38.955,31.525000000000002,123.5685963521015
azoxystrobin,2,13,1,0.1,42.76,42.27,38.515,31.525000000000002,122.17287866772402
azoxystrobin,2,13,2,0.1,39.54,39.53,35.535,31.525000000000002,112.72006344171291
azoxystrobin,2,13,3,0.1,42.27,40.98,37.625,31.525000000000002,119.34972244250595
azoxystrobin,2,13,1,1,42.27,41.75,38.010000000000005,31.525000000000002,120.57097541633625
azoxystrobin,2,13,2,1,41.64,41.62,37.629999999999995,31.525000000000002,119.36558287073748
azoxystrobin,2,13,3,1,44.58,44.91,40.745,31.525000000000002,129.24662965900077
azoxystrobin,2,13,1,10,0,0,0,31.525000000000002,0
azoxystrobin,2,13,2,10,0,0,0,31.525000000000002,0
azoxystrobin,2,13,3,10,0,0,0,31.525000000000002,0
azoxystrobin,2,14,1,0,24.58,24.56,20.57,26.37333333333333,77.99544994944388
azoxystrobin,2,14,2,0,29.95,31.27,26.61,26.37333333333333,100.89737108190091
azoxystrobin,2,14,3,0,35.56,36.32,31.939999999999998,26.37333333333333,121.10717896865522
azoxystrobin,2,14,1,0.1,34.41,34.29,30.349999999999994,26.37333333333333,115.07836198179979
azoxystrobin,2,14,2,0.1,25.35,25.4,21.375,26.37333333333333,81.04777553083923
azoxystrobin,2,14,3,0.1,28.26,29.13,24.695,26.37333333333333,93.63624873609707
azoxystrobin,2,14,1,0.5,21.79,22.43,18.11,26.37333333333333,68.66784630940344
azoxystrobin,2,14,2,0.5,20.06,21.18,16.619999999999997,26.37333333333333,63.01820020222446
azoxystrobin,2,14,3,0.5,23.25,23.31,19.28,26.37333333333333,73.10414560161782
azoxystrobin,2,14,1,0.1,19.44,20.05,15.745000000000001,26.37333333333333,59.700455005055616
azoxystrobin,2,14,2,0.1,16.7,17.06,12.879999999999999,26.37333333333333,48.837209302325576
azoxystrobin,2,14,3,0.1,21.87,22.32,18.095,26.37333333333333,68.61097067745197
azoxystrobin,2,14,1,1,21.37,20.69,17.03,26.37333333333333,64.5728008088979
azoxystrobin,2,14,2,1,20.18,19.53,15.855,26.37333333333333,60.1175429726997
azoxystrobin,2,14,3,1,19.19,18.37,14.780000000000001,26.37333333333333,56.04145601617797
azoxystrobin,2,14,1,10,0,0,0,26.37333333333333,0
azoxystrobin,2,14,2,10,0,0,0,26.37333333333333,0
azoxystrobin,2,14,3,10,0,0,0,26.37333333333333,0
azoxystrobin,2,15,1,0,32.38,32.05,28.215000000000003,30.040000000000003,93.92476697736352
azoxystrobin,2,15,2,0,33.83,29.45,27.64,30.040000000000003,92.01065246338214
azoxystrobin,2,15,3,0,38.32,38.21,34.265,30.040000000000003,114.06458055925432
azoxystrobin,2,15,1,0.1,31.26,30.82,27.04,30.040000000000003,90.01331557922768
azoxystrobin,2,15,2,0.1,32.15,31.67,27.91,30.040000000000003,92.90945406125167
azoxystrobin,2,15,3,0.1,33.71,33.32,29.515,30.040000000000003,98.25233022636483
azoxystrobin,2,15,1,0.5,23.95,21.97,18.96,30.040000000000003,63.115845539280954
azoxystrobin,2,15,2,0.5,23.58,23.6,19.59,30.040000000000003,65.21304926764314
azoxystrobin,2,15,3,0.5,24.37,23.71,20.04,30.040000000000003,66.71105193075898
azoxystrobin,2,15,1,0.1,16.74,16.25,12.494999999999997,30.040000000000003,41.59454061251663
azoxystrobin,2,15,2,0.1,21.16,18.24,15.7,30.040000000000003,52.26364846870838
azoxystrobin,2,15,3,0.1,18.23,18.76,14.495000000000001,30.040000000000003,48.25233022636485
azoxystrobin,2,15,1,1,18.66,17.15,13.905000000000001,30.040000000000003,46.288282290279625
azoxystrobin,2,15,2,1,21.48,21.03,17.255000000000003,30.040000000000003,57.44007989347537
azoxystrobin,2,15,3,1,20.64,19.92,16.28,30.040000000000003,54.19440745672437
azoxystrobin,2,15,1,10,0,0,0,30.040000000000003,0
azoxystrobin,2,15,2,10,0,0,0,30.040000000000003,0
azoxystrobin,2,15,3,10,0,0,0,30.040000000000003,0
azoxystrobin,2,16,1,0,33.03,33.34,29.185000000000002,29.849999999999998,97.77219430485763
azoxystrobin,2,16,2,0,32.11,33.18,28.644999999999996,29.849999999999998,95.96314907872696
azoxystrobin,2,16,3,0,35.39,36.05,31.72,29.849999999999998,106.26465661641542
azoxystrobin,2,16,1,0.1,33.94,35.28,30.61,29.849999999999998,102.5460636515913
azoxystrobin,2,16,2,0.1,32.24,31.44,27.840000000000003,29.849999999999998,93.26633165829148
azoxystrobin,2,16,3,0.1,34.26,34.5,30.379999999999995,29.849999999999998,101.77554438860972
azoxystrobin,2,16,1,0.5,22.07,22.14,18.105,29.849999999999998,60.653266331658294
azoxystrobin,2,16,2,0.5,22.23,24.42,19.325000000000003,29.849999999999998,64.74036850921274
azoxystrobin,2,16,3,0.5,24.84,24.27,20.555,29.849999999999998,68.8609715242881
azoxystrobin,2,16,1,0.1,17.6,17.67,13.635000000000002,29.849999999999998,45.678391959799
azoxystrobin,2,16,2,0.1,17.38,18.76,14.07,29.849999999999998,47.1356783919598
azoxystrobin,2,16,3,0.1,20.05,20.66,16.355,29.849999999999998,54.79061976549414
azoxystrobin,2,16,1,1,19.82,21.33,16.575,29.849999999999998,55.527638190954775
azoxystrobin,2,16,2,1,18.24,19.17,14.704999999999998,29.849999999999998,49.26298157453936
azoxystrobin,2,16,3,1,22.91,22.27,18.59,29.849999999999998,62.278056951423785
azoxystrobin,2,16,1,10,0,0,0,29.849999999999998,0
azoxystrobin,2,16,2,10,0,0,0,29.849999999999998,0
azoxystrobin,2,16,3,10,0,0,0,29.849999999999998,0
ethaboxam,2,1,1,0,40,40.04,36.019999999999996,35.10333333333333,102.61133795461019
ethaboxam,2,1,2,0,39.35,39.6,35.475,35.10333333333333,101.0587788434147
ethaboxam,2,1,3,0,37.69,37.94,33.815,35.10333333333333,96.32988320197512
ethaboxam,2,1,1,0.001,38.17,35.59,32.88,35.10333333333333,93.66631848827272
ethaboxam,2,1,2,0.001,38.77,38.78,34.775000000000006,35.10333333333333,99.06466622353055
ethaboxam,2,1,3,0.001,38.18,37.45,33.815,35.10333333333333,96.32988320197512
ethaboxam,2,1,1,0.01,15.9,14.45,11.175,35.10333333333333,31.83458361029342
